Generation,Fitness,Best fitness,Mutation rate
270,987.775943350234,987.775943350234,0.013372769168970693
271,986.8340005850234,986.8340005850234,0.0135064968606604
272,985.5146821372855,985.5146821372855,0.013641561829267004
273,984.8160408541341,984.8160408541341,0.013777977447559674
274,983.8723454563183,983.8723454563183,0.013915757222035271
275,982.9672308892356,982.9672308892356,0.014054914794255625
276,981.9870422191888,981.9870422191888,0.01419546394219818
277,980.7754129290172,980.7754129290172,0.014337418581620163
278,979.675289099064,979.675289099064,0.014480792767436364
279,978.9153534516381,978.9153534516381,0.014625600695110727
280,978.8854514430577,978.8854514430577,0.014771856702061834
281,978.4247942667706,978.4247942667706,0.014919575269082452
282,977.0743086973479,977.0743086973479,0.015068771021773276
283,976.8102715483619,976.8102715483619,0.01521945873199101
284,975.8918876755071,975.8918876755071,0.01537165331931092
285,975.049397425897,975.049397425897,0.01552536985250403
286,972.7543988884555,972.7543988884555,0.01568062355102907
287,972.5453792901716,972.5453792901716,0.01583742978653936
288,972.309644598284,972.309644598284,0.015995804084404756
289,971.8286802847114,971.8286802847114,0.016155762125248805
290,971.5410164781591,971.5410164781591,0.01631731974650129
291,970.7057722308892,970.7057722308892,0.016480492943966304
292,970.5998074297972,970.5998074297972,0.016645297873405965
293,969.6279241419657,969.6279241419657,0.016811750852140026
294,969.1884272620905,969.1884272620905,0.016979868360661426
295,968.309994149766,968.309994149766,0.01714966704426804
296,968.2067794461778,968.2067794461778,0.01732116371471072
297,966.7601057917317,966.7601057917317,0.01749437535185783
298,966.1767131435257,966.1767131435257,0.01766931910537641
299,964.8309116614664,964.8309116614664,0.017846012296430173
300,964.5523688572542,964.5523688572542,0.018024472419394474
301,964.169966848674,964.169966848674,0.018204717143588418
302,962.7119871294851,962.7119871294851,0.0183867643150243
303,962.7119871294851,962.7119871294851,0.00919338215751215
304,962.4797289391576,962.4797289391576,0.009285315979087272
305,961.2888606669267,961.2888606669267,0.009378169138878146
306,960.7742516575663,960.7742516575663,0.009471950830266926
307,960.4895441692668,960.4895441692668,0.009566670338569595
308,960.069086875975,960.069086875975,0.009662337041955292
309,959.3604514430577,959.3604514430577,0.009758960412374845
310,959.0932527301092,959.0932527301092,0.009856550016498593
311,958.8257015405616,958.8257015405616,0.009955115516663579
312,958.4830543096724,958.4830543096724,0.010054666671830215
313,957.8064381825272,957.8064381825272,0.010155213338548517
314,957.3762290366615,957.3762290366615,0.010256765471934002
315,957.2766873049922,957.2766873049922,0.010359333126653342
316,956.7985662051482,956.7985662051482,0.010462926457919876
317,956.329380850234,956.329380850234,0.010567555722499076
318,955.5210120904836,955.5210120904836,0.010673231279724067
319,955.0560969188767,955.0560969188767,0.010779963592521308
320,954.3157980694227,954.3157980694227,0.010887763228446522
321,954.0122655031201,954.0122655031201,0.010996640860730987
322,953.5096046216848,953.5096046216848,0.011106607269338297
323,952.7698513065523,952.7698513065523,0.01121767334203168
324,952.1915551872075,952.1915551872075,0.011329850075451996
325,951.494995124805,951.494995124805,0.011443148576206517
326,950.860345651326,950.860345651326,0.011557580061968583
327,950.7813845553823,950.7813845553823,0.01167315586258827
328,950.598405323713,950.598405323713,0.011789887421214153
329,950.139434477379,950.139434477379,0.011907786295426295
330,949.6563972308892,949.6563972308892,0.012026864158380557
331,949.2250448517941,949.2250448517941,0.012147132799964362
332,949.1061758970359,949.1061758970359,0.012268604127964006
333,948.1549629485179,948.1549629485179,0.012391290169243646
334,947.9818384360375,947.9818384360375,0.012515203070936082
335,947.0400024375975,947.0400024375975,0.012640355101645443
336,946.6736914976599,946.6736914976599,0.012766758652661898
337,945.5079509555383,945.5079509555383,0.012894426239188517
338,945.0709799141965,945.0709799141965,0.013023370501580402
339,944.7849483229329,944.7849483229329,0.013153604206596206
340,944.7547503900156,944.7547503900156,0.013285140248662168
341,944.4822294266771,944.4822294266771,0.01341799165114879
342,944.1803344383775,944.1803344383775,0.013552171567660278
343,943.4775833658347,943.4775833658347,0.01368769328333688
344,942.8195558697348,942.8195558697348,0.01382457021617025
345,942.4941141770671,942.4941141770671,0.013962815918331952
346,942.065327125585,942.065327125585,0.014102444077515272
347,941.4657873439937,941.4657873439937,0.014243468518290425
348,941.1223747074883,941.1223747074883,0.014385903203473329
349,940.297516575663,940.297516575663,0.014529762235508063
350,939.7875277886116,939.7875277886116,0.014675059857863144
351,939.2414835218409,939.2414835218409,0.014821810456441776
352,938.8831713143526,938.8831713143526,0.014970028561006194
353,938.2825843408737,938.2825843408737,0.015119728846616257
354,938.1173171801872,938.1173171801872,0.01527092613508242
355,937.0995261310452,937.0995261310452,0.015423635396433244
356,936.3488489664586,936.3488489664586,0.015577871750397576
357,936.1684691887675,936.1684691887675,0.015733650467901553
358,935.8152705733229,935.8152705733229,0.015890986972580567
359,935.6081303627145,935.6081303627145,0.016049896842306375
360,935.1615532371295,935.1615532371295,0.016210395810729437
361,934.1749200468018,934.1749200468018,0.016372499768836733
362,933.4318496489859,933.4318496489859,0.0165362247665251
363,933.1551491809672,933.1551491809672,0.01670158701419035
364,932.8889138065523,932.8889138065523,0.016868602884332253
365,932.4212446372854,932.4212446372854,0.017037288913175574
366,931.4648951833074,931.4648951833074,0.01720766180230733
367,930.8179260920436,930.8179260920436,0.017379738420330405
368,930.3858492589703,930.3858492589703,0.01755353580453371
369,930.1870046801872,930.1870046801872,0.017729071162579046
370,930.0990512870515,930.0990512870515,0.017906361874204836
371,929.335348576443,929.335348576443,0.018085425492946883
372,929.335348576443,929.335348576443,0.009042712746473442
373,928.6008409711388,928.6008409711388,0.009133139873938175
374,928.4166380655226,928.4166380655226,0.009224471272677557
375,927.9993540366614,927.9993540366614,0.009316715985404333
376,927.0851540561622,927.0851540561622,0.009409883145258376
377,925.5521343603745,925.5521343603745,0.00950398197671096
378,925.4203914781591,925.4203914781591,0.00959902179647807
379,925.0317082683307,925.0317082683307,0.00969501201444285
380,924.5774683112325,924.5774683112325,0.00979196213458728
381,924.5774683112325,924.5774683112325,0.00489598106729364
382,923.7883551092044,923.7883551092044,0.004944940877966576
383,923.2897811037442,923.2897811037442,0.004994390286746242
384,923.2897811037442,923.2897811037442,0.002497195143373121
385,922.7846665366615,922.7846665366615,0.002522167094806852
386,922.5965127730109,922.5965127730109,0.0025473887657549207
387,922.4588343408736,922.4588343408736,0.00257286265341247
388,922.074032273791,922.074032273791,0.0025985912799465945
389,921.8445080928237,921.8445080928237,0.0026245771927460603
390,921.5065059477379,921.5065059477379,0.002650822964673521
391,921.367461973479,921.367461973479,0.0026773311943202563
392,920.9662109984399,920.9662109984399,0.002704104506263459
393,920.6431367004681,920.6431367004681,0.002731145551326093
394,919.9836500585023,919.9836500585023,0.0027584570068393544
395,919.7281591263651,919.7281591263651,0.002786041576907748
396,919.5742185062403,919.5742185062403,0.0028139019926768255
397,919.3660632800312,919.3660632800312,0.0028420410126035935
398,919.0331089118565,919.0331089118565,0.0028704614227296294
399,918.6238333658347,918.6238333658347,0.0028991660369569257
400,918.4233424336974,918.4233424336974,0.002928157697326495
401,918.225301774571,918.225301774571,0.00295743927429976
402,917.8026599063962,917.8026599063962,0.0029870136670427576
403,917.0172981669267,917.0172981669267,0.003016883803713185
404,916.9599249219968,916.9599249219968,0.003047052641750317
405,916.9095583073323,916.9095583073323,0.0030775231681678204
406,916.3468345358814,916.3468345358814,0.003108298399849499
407,916.3138260530421,916.3138260530421,0.003139381383847994
408,915.8612251365055,915.8612251365055,0.0031707751976864738
409,915.4728773400936,915.4728773400936,0.0032024829496633384
410,914.9388109399376,914.9388109399376,0.003234507779159972
411,913.9561568837754,913.9561568837754,0.0032668528569515715
412,913.5219330148205,913.5219330148205,0.0032995213855210874
413,913.1935350039001,913.1935350039001,0.0033325165993762984
414,912.8087592628705,912.8087592628705,0.0033658417653700612
415,912.5154909321373,912.5154909321373,0.0033995001830237617
416,911.7057829563182,911.7057829563182,0.0034334951848539992
417,911.6138206903277,911.6138206903277,0.0034678301367025394
418,911.052168974259,911.052168974259,0.0035025084380695647
419,910.5376170046802,910.5376170046802,0.0035375335224502604
420,909.9654490054602,909.9654490054602,0.003572908857674763
421,909.286517648206,909.286517648206,0.0036086379462515103
422,909.0139859594384,909.0139859594384,0.0036447243257140254
423,908.6855694227769,908.6855694227769,0.0036811715689711658
424,908.2986222698908,908.2986222698908,0.0037179832846608776
425,908.1247996294852,908.1247996294852,0.0037551631175074865
426,907.9046211973479,907.9046211973479,0.0037927147486825612
427,907.7020441692667,907.7020441692667,0.003830641896169387
428,907.2221494734789,907.2221494734789,0.003868948315131081
429,907.1764937597504,907.1764937597504,0.003907637798282392
430,906.7643057722308,906.7643057722308,0.003946714176265216
431,906.1955031201248,906.1955031201248,0.003986181318027868
432,906.0121909126365,906.0121909126365,0.004026043131208147
433,905.6748849453978,905.6748849453978,0.004066303562520229
434,905.5762217238689,905.5762217238689,0.004106966598145431
435,905.3489918096724,905.3489918096724,0.004148036264126885
436,905.2121450858034,905.2121450858034,0.004189516626768154
437,905.0095602574103,905.0095602574103,0.004231411793035835
438,904.7848254680188,904.7848254680188,0.004273725910966193
439,904.5448654446178,904.5448654446178,0.004316463170075855
440,904.1243325858035,904.1243325858035,0.0043596278017766135
441,903.9379826443057,903.9379826443057,0.004403224079794379
