Generation,Fitness,Mutation rate
709,1194.0336500742942,0.147588461965509
710,1194.2092173105498,0.1474408735035435
711,1191.3312585438337,0.14729343263003997
712,1198.0238859583953,0.14714613919740993
713,1195.0431682763744,0.1469989930582125
714,1189.4384342496285,0.1468519940651543
715,1195.9566244427936,0.14670514207108915
716,1197.6299435364042,0.14655843692901804
717,1202.6918465824665,0.14641187849208903
718,1194.5439680534919,0.14626546661359693
719,1192.3353811292718,0.14611920114698335
720,1192.5957473997028,0.14597308194583636
721,1201.8263867013372,0.14582710886389053
722,1206.1459739970282,0.14568128175502665
723,1205.92451448737,0.14553560047327163
724,1204.5733766716196,0.14539006487279835
725,1211.1088287518573,0.14524467480792555
726,1204.6853919019316,0.14509943013311763
727,1207.4806820208023,0.14495433070298452
728,1206.1932388558691,0.14480937637228153
729,1200.369277860327,0.14466456699590924
730,1200.7551552748885,0.14451990242891333
731,1200.8828896731054,0.1443753825264844
732,1204.819488484398,0.14423100714395792
733,1202.5323124071322,0.14408677613681398
734,1196.4084086181279,0.14394268936067717
735,1202.438102897474,0.14379874667131648
736,1201.8262444279346,0.14365494792464517
737,1189.9260817236257,0.14351129297672052
738,1190.8734375928677,0.1433677816837438
739,1200.243603268945,0.14322441390206006
740,1195.2311875928679,0.143081189488158
741,1195.9174008172363,0.14293810829866985
742,1183.6158781575036,0.1427951701903712
743,1193.555894130758,0.14265237502018083
744,1181.5948766716197,0.14250972264516065
745,1188.9038138930164,0.1423672129225155
746,1189.2317273402675,0.14222484570959298
747,1199.951384472511,0.1420826208638834
748,1198.2155754086182,0.14194053824301953
749,1185.3249193907875,0.1417985977047765
750,1197.5489335066866,0.14165679910707174
751,1197.351104754829,0.14151514230796466
752,1196.3310182020803,0.1413736271656567
753,1191.2238551263001,0.14123225353849106
754,1187.3535761515602,0.14109102128495257
755,1186.8820668647845,0.14094993026366762
756,1190.7147555720653,0.14080898033340394
757,1192.9707109955423,0.14066817135307053
758,1210.2125999257057,0.14052750318171744
759,1213.7010635215454,0.14038697567853572
760,1211.1527072808321,0.1402465887028572
761,1208.0375118870727,0.14010634211415435
762,1210.876911218425,0.1399662357720402
763,1214.3102135958395,0.13982626953626817
764,1227.7673573551263,0.1396864432667319
765,1220.8737986627043,0.13954675682346518
766,1219.1946240713223,0.13940721006664172
767,1214.7504825408619,0.13926780285657508
768,1205.8939739970283,0.1391285350537185
769,1195.7262897473997,0.1389894065186648
770,1198.21867756315,0.13885041711214613
771,1196.1160620356611,0.13871156669503398
772,1193.414323179792,0.13857285512833895
773,1180.6180999257058,0.1384342822732106
774,1181.1358023774146,0.13829584799093741
775,1177.916689078752,0.13815755214294648
776,1184.1313127786032,0.13801939459080353
777,1181.840235141159,0.13788137519621274
778,1172.183119985141,0.13774349382101653
779,1164.2929075037148,0.13760575032719552
780,1166.4656426448737,0.13746814457686832
781,1169.0825798662704,0.13733067643229144
782,1160.5604799405646,0.13719334575585915
783,1165.2657325408618,0.1370561524101033
784,1163.340443536404,0.1369190962576932
785,1173.8417462852897,0.1367821771614355
786,1168.8673777860326,0.13664539498427408
787,1169.7412604011888,0.1365087495892898
788,1167.895777860327,0.1363722408397005
789,1174.6087340267459,0.1362358685988608
790,1175.50276448737,0.13609963273026193
791,1176.1616712481427,0.13596353309753167
792,1176.9486196136702,0.13582756956443415
793,1188.2242102526002,0.13569174199486972
794,1205.283234026746,0.13555605025287484
795,1205.6694026745913,0.13542049420262198
796,1208.4695330609213,0.13528507370841936
797,1218.7453268945023,0.13514978863471094
798,1196.3719041604754,0.13501463884607623
799,1210.5329108469539,0.13487962420723015
800,1207.520676077266,0.13474474458302294
801,1197.4024104754828,0.1346099998384399
802,1198.1550913818721,0.13447538983860147
803,1200.777027117385,0.13434091444876287
804,1201.8334472511144,0.13420657353431412
805,1203.1095534918277,0.13407236696077982
806,1190.7096296433879,0.13393829459381904
807,1190.3247470282317,0.1338043562992252
808,1189.9893213224368,0.13367055194292599
809,1189.5845553491827,0.13353688139098305
810,1188.5390683506687,0.13340334450959207
811,1190.988515601783,0.13326994116508248
812,1189.2004691679049,0.1331366712239174
813,1185.5137065378901,0.13300353455269348
814,1196.5012704309063,0.13287053101814078
815,1195.3129970282318,0.13273766048712263
816,1192.6878945022288,0.1326049228266355
817,1198.1369149331351,0.13247231790380887
818,1197.259075037147,0.13233984558590506
819,1186.8073751857355,0.13220750574031914
